Order ID,Order Date,City,Customer Gender,Customer Age,Product Category,Product Name,Quantity Sold,Original Price (INR),Discount Percentage,Selling Price (INR),Total Revenue (INR),Cost Per Unit (INR),Profit (INR),Payment Method,Returned,Customer Rating
ORD-1497,2023-05-14,Hyderabad,Male,47,Groceries,Atta (10kg),2,399,15,339.15,678.3,187.86,302.58,Credit Card,No,3
ORD-1498,2024-02-04,Mumbai,Male,43,Clothing,Dress,3,1599,10,1439.1,4317.3,996.58,1327.56,Debit Card,No,3
ORD-1499,2023-12-15,Mumbai,Male,48,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1073.85,905.25,Cash,No,3
ORD-1500,2023-10-25,Mumbai,Male,64,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,164.76,74.44,Credit Card,No,5
ORD-1501,2024-05-27,Bangalore,Female,57,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1135.37,843.73,Credit Card,No,3
ORD-1502,2023-02-08,Chennai,Male,40,Groceries,Rice (5kg),2,349,10,314.1,628.2,171.33,285.54,Debit Card,No,3
ORD-1503,2023-11-19,Bangalore,Male,23,Electronics,Smartwatch,1,8999,25,6749.25,6749.25,4448.89,2300.36,Credit Card,No,4
ORD-1504,2024-06-22,Chennai,Male,55,Home & Kitchen,Pressure Cooker,1,1899,20,1519.2,1519.2,872.91,646.29,Credit Card,No,2
ORD-1505,2024-05-19,Mumbai,Female,20,Clothing,Jeans,3,1299,15,1104.15,3312.45,844.21,779.82,Credit Card,No,5
ORD-1506,2024-06-01,Kolkata,Male,18,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,468.59,380.56,Debit Card,No,1
ORD-1507,2023-01-31,Delhi,Male,56,Sports & Fitness,Yoga Mat,1,799,10,719.1,719.1,483.98,235.12,EMI,No,2
ORD-1508,2024-01-22,Hyderabad,Male,64,Groceries,Tea Powder,4,299,25,224.25,897.0,150.33,295.68,Cash,No,5
ORD-1509,2023-08-07,Bangalore,Male,22,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,607.81,191.39,UPI,No,1
ORD-1510,2024-06-22,Chennai,Male,43,Sports & Fitness,Running Shoes,1,2999,0,2999.0,2999.0,1672.98,1326.02,EMI,No,1
ORD-1511,2023-05-23,Bangalore,Male,56,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,2144.85,1179.2,EMI,No,1
ORD-1512,2023-09-03,Delhi,Male,34,Home & Kitchen,Bed Sheet Set,1,999,10,899.1,899.1,517.02,382.08,Credit Card,No,3
ORD-1513,2023-05-14,Mumbai,Female,58,Sports & Fitness,Skipping Rope,1,299,15,254.15,254.15,190.8,63.35,Credit Card,No,3
ORD-1514,2023-09-01,Mumbai,Male,25,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,805.07,469.08,Debit Card,No,1
ORD-1515,2023-02-13,Kolkata,Male,19,Clothing,T-Shirt,2,599,20,479.2,958.4,312.84,332.72,Cash,No,4
ORD-1516,2023-03-16,Hyderabad,Female,40,Groceries,Cooking Oil,2,189,0,189.0,378.0,114.07,149.86,Credit Card,No,5
ORD-1517,2023-07-07,Ahmedabad,Female,53,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,218.28,180.72,Debit Card,No,5
ORD-1518,2023-09-28,Mumbai,Female,30,Groceries,Rice (5kg),2,349,0,349.0,698.0,178.27,341.46,UPI,No,4
ORD-1519,2024-06-25,Pune,Male,21,Clothing,Jacket,2,2499,0,2499.0,4998.0,1241.38,2515.24,Credit Card,No,4
ORD-1520,2023-01-19,Delhi,Female,36,Sports & Fitness,Yoga Mat,1,799,20,639.2,639.2,418.4,220.8,EMI,No,1
ORD-1521,2024-04-08,Kolkata,Female,60,Groceries,Atta (10kg),4,399,5,379.05,1516.2,239.9,556.6,UPI,No,5
ORD-1522,2024-04-12,Pune,Female,58,Electronics,Tablet,1,24999,10,22499.1,22499.1,11975.43,10523.67,EMI,No,3
ORD-1523,2023-04-16,Chennai,Male,30,Groceries,Rice (5kg),3,349,20,279.2,837.6,196.8,247.2,Credit Card,No,2
ORD-1524,2023-10-29,Mumbai,Female,27,Clothing,Jacket,1,2499,15,2124.15,2124.15,1328.38,795.77,Cash,No,4
ORD-1525,2024-03-03,Hyderabad,Male,51,Electronics,Smartwatch,1,8999,5,8549.05,8549.05,5398.1,3150.95,EMI,No,5
ORD-1526,2024-01-06,Hyderabad,Male,40,Clothing,Shoes,1,1999,5,1899.05,1899.05,1233.77,665.28,Cash,No,1
ORD-1527,2023-05-26,Bangalore,Female,55,Sports & Fitness,Skipping Rope,1,299,15,254.15,254.15,154.96,99.19,UPI,No,2
ORD-1528,2024-03-20,Pune,Female,58,Groceries,Rice (5kg),4,349,20,279.2,1116.8,197.04,328.64,Credit Card,No,2
ORD-1529,2023-01-16,Bangalore,Male,51,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,938.83,760.32,UPI,No,1
ORD-1530,2023-09-15,Hyderabad,Female,58,Clothing,Dress,2,1599,15,1359.15,2718.3,796.49,1125.32,Credit Card,No,2
ORD-1531,2024-05-04,Kolkata,Male,21,Clothing,T-Shirt,4,599,0,599.0,2396.0,341.48,1030.08,Credit Card,No,4
ORD-1532,2024-05-30,Pune,Male,21,Clothing,T-Shirt,2,599,0,599.0,1198.0,367.1,463.8,Credit Card,No,1
ORD-1533,2023-10-13,Pune,Male,47,Electronics,Headphones,1,2999,25,2249.25,2249.25,1713.35,535.9,Cash,No,5
ORD-1534,2023-07-20,Bangalore,Male,64,Sports & Fitness,Protein Powder,1,1999,25,1499.25,1499.25,1063.92,435.33,UPI,No,3
ORD-1535,2023-10-04,Hyderabad,Female,28,Electronics,Smartwatch,1,8999,15,7649.15,7649.15,4846.31,2802.84,Credit Card,No,4
ORD-1536,2023-05-24,Bangalore,Female,19,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,713.53,410.72,EMI,No,4
ORD-1537,2024-04-30,Delhi,Female,19,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1069.3,734.75,Cash,No,5
ORD-1538,2023-09-27,Chennai,Male,26,Electronics,Laptop,1,54999,5,52249.05,52249.05,26978.84,25270.21,UPI,No,2
ORD-1539,2023-07-27,Delhi,Female,18,Groceries,Tea Powder,4,299,0,299.0,1196.0,167.12,527.52,Debit Card,No,2
ORD-1540,2023-04-15,Delhi,Male,45,Electronics,Tablet,1,24999,5,23749.05,23749.05,11251.87,12497.18,Debit Card,No,3
ORD-1541,2023-05-16,Pune,Female,25,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,846.47,352.73,Debit Card,No,1
ORD-1542,2023-10-31,Bangalore,Female,21,Groceries,Biscuits Pack,1,79,20,63.2,63.2,47.02,16.18,Debit Card,No,3
ORD-1543,2024-06-06,Mumbai,Male,46,Electronics,Smartphone,1,18999,15,16149.15,16149.15,9595.98,6553.17,Debit Card,No,1
ORD-1544,2024-02-12,Ahmedabad,Female,60,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,253.58,145.42,EMI,No,2
ORD-1545,2023-03-18,Ahmedabad,Male,24,Electronics,Laptop,1,54999,25,41249.25,41249.25,25764.49,15484.76,Debit Card,No,4
ORD-1546,2023-06-25,Ahmedabad,Female,32,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,178.48,90.62,Cash,No,2
ORD-1547,2023-09-06,Pune,Female,19,Electronics,Tablet,1,24999,5,23749.05,23749.05,13967.0,9782.05,UPI,No,4
ORD-1548,2023-01-24,Kolkata,Female,61,Home & Kitchen,Water Bottle,1,399,20,319.2,319.2,236.94,82.26,Credit Card,No,1
ORD-1549,2024-02-17,Bangalore,Male,41,Home & Kitchen,Mixer Grinder,1,3499,15,2974.15,2974.15,1937.24,1036.91,Credit Card,No,2
ORD-1550,2023-03-28,Bangalore,Male,43,Clothing,Jeans,3,1299,5,1234.05,3702.15,669.74,1692.93,UPI,Yes,3
ORD-1551,2024-04-03,Delhi,Male,22,Electronics,Headphones,1,2999,15,2549.15,2549.15,1691.1,858.05,EMI,No,5
ORD-1552,2024-02-12,Hyderabad,Male,45,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,224.04,174.96,EMI,No,3
ORD-1553,2023-01-17,Chennai,Female,64,Clothing,Jeans,3,1299,0,1299.0,3897.0,791.97,1521.09,EMI,No,3
ORD-1554,2024-06-03,Delhi,Male,36,Groceries,Cooking Oil,3,189,10,170.1,510.3,117.03,159.21,UPI,No,5
ORD-1555,2024-06-03,Delhi,Female,29,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,1103.26,320.99,Debit Card,No,4
ORD-1556,2024-04-03,Bangalore,Male,57,Home & Kitchen,Curtains,1,1499,5,1424.05,1424.05,836.22,587.83,Cash,No,1
ORD-1557,2023-03-07,Kolkata,Male,57,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,834.1,365.1,EMI,No,5
ORD-1558,2024-05-24,Mumbai,Female,61,Clothing,Jeans,2,1299,10,1169.1,2338.2,712.87,912.46,EMI,Yes,2
ORD-1559,2023-09-01,Pune,Female,42,Groceries,Rice (5kg),3,349,25,261.75,785.25,218.68,129.21,EMI,No,4
ORD-1560,2023-02-09,Bangalore,Female,41,Electronics,Smartphone,1,18999,5,18049.05,18049.05,9611.96,8437.09,UPI,No,5
ORD-1561,2024-02-07,Pune,Female,29,Home & Kitchen,Water Bottle,1,399,15,339.15,339.15,195.2,143.95,Debit Card,No,2
ORD-1562,2024-06-29,Chennai,Male,52,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1847.57,701.58,EMI,No,3
ORD-1563,2024-02-19,Pune,Female,29,Clothing,Dress,3,1599,0,1599.0,4797.0,779.23,2459.31,UPI,No,5
ORD-1564,2023-06-25,Chennai,Female,51,Home & Kitchen,Water Bottle,1,399,5,379.05,379.05,248.84,130.21,EMI,No,3
ORD-1565,2023-04-15,Mumbai,Female,51,Clothing,Shoes,4,1999,0,1999.0,7996.0,1047.17,3807.32,UPI,No,5
ORD-1566,2023-11-29,Hyderabad,Female,32,Electronics,Tablet,1,24999,10,22499.1,22499.1,15029.34,7469.76,Credit Card,No,5
ORD-1567,2023-05-03,Delhi,Female,56,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,189.94,109.06,Cash,No,2
ORD-1568,2024-06-18,Delhi,Female,31,Groceries,Atta (10kg),3,399,5,379.05,1137.15,242.87,408.54,Cash,No,3
ORD-1569,2023-10-28,Chennai,Male,31,Home & Kitchen,Pressure Cooker,1,1899,10,1709.1,1709.1,1168.87,540.23,Debit Card,No,2
ORD-1570,2024-03-05,Kolkata,Female,38,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,198.55,200.45,Credit Card,Yes,5
ORD-1571,2023-09-30,Pune,Male,47,Clothing,T-Shirt,1,599,10,539.1,539.1,273.77,265.33,Cash,No,1
ORD-1572,2024-06-20,Bangalore,Female,18,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,227.83,171.17,UPI,No,2
ORD-1573,2024-06-10,Bangalore,Female,53,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,158.6,110.5,Cash,No,3
ORD-1574,2024-06-02,Hyderabad,Male,26,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,807.12,392.08,Cash,No,5
ORD-1575,2023-12-12,Kolkata,Female,38,Groceries,Atta (10kg),3,399,25,299.25,897.75,238.03,183.66,EMI,No,5
ORD-1576,2023-05-12,Kolkata,Female,19,Groceries,Atta (10kg),1,399,0,399.0,399.0,244.38,154.62,Debit Card,No,1
ORD-1577,2023-02-10,Chennai,Male,22,Electronics,Laptop,1,54999,10,49499.1,49499.1,28847.02,20652.08,Debit Card,No,1
ORD-1578,2023-11-30,Ahmedabad,Male,51,Groceries,Rice (5kg),1,349,5,331.55,331.55,179.66,151.89,Debit Card,No,4
ORD-1579,2023-07-06,Kolkata,Female,55,Electronics,Headphones,1,2999,10,2699.1,2699.1,1520.11,1178.99,EMI,No,4
ORD-1580,2023-05-28,Ahmedabad,Female,59,Home & Kitchen,Mixer Grinder,1,3499,15,2974.15,2974.15,1888.76,1085.39,Cash,No,1
ORD-1581,2023-05-13,Hyderabad,Male,22,Groceries,Atta (10kg),2,399,25,299.25,598.5,252.91,92.68,EMI,No,2
ORD-1582,2023-04-19,Bangalore,Male,58,Clothing,Jeans,2,1299,0,1299.0,2598.0,636.56,1324.88,UPI,No,1
ORD-1583,2024-01-22,Hyderabad,Female,28,Electronics,Smartphone,1,18999,20,15199.2,15199.2,9479.55,5719.65,Debit Card,No,4
ORD-1584,2023-12-20,Kolkata,Male,60,Electronics,Tablet,1,24999,5,23749.05,23749.05,15084.07,8664.98,Cash,No,2
ORD-1585,2023-12-25,Pune,Female,48,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,752.6,596.5,Debit Card,No,5
ORD-1586,2023-02-03,Ahmedabad,Female,60,Groceries,Cooking Oil,1,189,20,151.2,151.2,104.36,46.84,EMI,No,1
ORD-1587,2024-02-06,Delhi,Female,29,Electronics,Tablet,1,24999,5,23749.05,23749.05,14840.85,8908.2,Credit Card,No,2
ORD-1588,2023-07-23,Bangalore,Male,38,Home & Kitchen,Mixer Grinder,1,3499,20,2799.2,2799.2,2033.2,766.0,Debit Card,No,5
ORD-1589,2023-08-08,Pune,Male,58,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,2087.37,1411.63,UPI,No,5
ORD-1590,2023-05-28,Chennai,Male,38,Clothing,Jeans,3,1299,10,1169.1,3507.3,767.05,1206.15,EMI,No,3
ORD-1591,2024-03-03,Ahmedabad,Male,28,Electronics,Smartwatch,1,8999,25,6749.25,6749.25,5209.71,1539.54,Cash,No,1
ORD-1592,2023-12-07,Delhi,Male,46,Groceries,Biscuits Pack,4,79,20,63.2,252.8,45.21,71.96,EMI,No,5
ORD-1593,2024-03-25,Delhi,Male,21,Electronics,Laptop,1,54999,20,43999.2,43999.2,26667.15,17332.05,UPI,No,5
ORD-1594,2024-04-24,Ahmedabad,Female,26,Sports & Fitness,Protein Powder,1,1999,25,1499.25,1499.25,944.53,554.72,EMI,No,5
ORD-1595,2023-09-06,Pune,Female,64,Clothing,Jeans,1,1299,0,1299.0,1299.0,619.55,679.45,Credit Card,No,2
ORD-1596,2023-02-08,Ahmedabad,Female,40,Electronics,Headphones,1,2999,20,2399.2,2399.2,1642.82,756.38,Debit Card,No,3
ORD-1597,2024-06-10,Mumbai,Male,19,Groceries,Cooking Oil,4,189,5,179.55,718.2,119.99,238.24,UPI,No,2
ORD-1598,2024-02-02,Ahmedabad,Male,40,Electronics,Tablet,1,24999,20,19999.2,19999.2,12853.16,7146.04,Debit Card,No,5
ORD-1599,2023-04-06,Pune,Male,23,Electronics,Laptop,1,54999,25,41249.25,41249.25,31098.51,10150.74,UPI,No,3
ORD-1600,2024-06-07,Kolkata,Female,23,Clothing,T-Shirt,2,599,20,479.2,958.4,378.77,200.86,Debit Card,No,4
ORD-1601,2023-04-06,Bangalore,Male,25,Sports & Fitness,Yoga Mat,1,799,5,759.05,759.05,423.12,335.93,Debit Card,No,4
ORD-1602,2024-02-24,Delhi,Male,25,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,1655.14,1843.86,Cash,No,2
ORD-1603,2023-07-05,Ahmedabad,Male,64,Electronics,Smartphone,1,18999,20,15199.2,15199.2,11291.75,3907.45,UPI,No,5
ORD-1604,2024-03-24,Chennai,Female,42,Clothing,Jeans,2,1299,20,1039.2,2078.4,594.17,890.06,UPI,No,1
ORD-1605,2023-07-03,Hyderabad,Male,24,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,470.26,328.94,Credit Card,No,5
ORD-1606,2024-02-09,Pune,Male,27,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1367.71,611.39,EMI,No,2
ORD-1607,2023-01-18,Pune,Female,22,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1362.0,287.25,Credit Card,No,2
ORD-1608,2023-12-20,Chennai,Female,25,Clothing,Shoes,1,1999,15,1699.15,1699.15,1209.94,489.21,Debit Card,No,4
ORD-1609,2024-01-03,Hyderabad,Male,31,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1569.49,829.71,Credit Card,No,1
ORD-1610,2023-06-09,Kolkata,Male,41,Electronics,Laptop,1,54999,15,46749.15,46749.15,34981.4,11767.75,EMI,No,2
ORD-1611,2024-05-21,Delhi,Female,45,Groceries,Rice (5kg),1,349,5,331.55,331.55,187.98,143.57,EMI,Yes,2
ORD-1612,2023-05-14,Hyderabad,Male,61,Clothing,Dress,1,1599,20,1279.2,1279.2,829.05,450.15,Credit Card,No,3
ORD-1613,2023-02-03,Kolkata,Female,54,Clothing,T-Shirt,1,599,0,599.0,599.0,343.36,255.64,Cash,No,3
ORD-1614,2023-03-08,Kolkata,Male,33,Groceries,Tea Powder,3,299,20,239.2,717.6,156.79,247.23,UPI,No,1
ORD-1615,2023-05-21,Mumbai,Male,50,Groceries,Tea Powder,1,299,15,254.15,254.15,141.16,112.99,Credit Card,Yes,1
ORD-1616,2024-02-27,Hyderabad,Male,49,Sports & Fitness,Dumbbells,1,2199,0,2199.0,2199.0,1187.16,1011.84,Debit Card,No,1
ORD-1617,2023-01-14,Ahmedabad,Male,27,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,466.65,132.6,EMI,Yes,1
ORD-1618,2023-12-17,Mumbai,Female,46,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,4401.39,4597.61,Credit Card,No,4
ORD-1619,2023-08-23,Hyderabad,Female,37,Groceries,Rice (5kg),3,349,0,349.0,1047.0,182.26,500.22,Debit Card,No,2
ORD-1620,2023-04-27,Pune,Female,45,Clothing,T-Shirt,4,599,0,599.0,2396.0,291.32,1230.72,Cash,No,4
ORD-1621,2023-01-31,Chennai,Female,28,Clothing,T-Shirt,1,599,20,479.2,479.2,309.53,169.67,Cash,No,4
ORD-1622,2024-02-08,Delhi,Male,26,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,1821.74,1677.26,Cash,Yes,1
ORD-1623,2023-09-30,Pune,Male,22,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,704.58,569.57,Credit Card,Yes,5
ORD-1624,2024-05-12,Hyderabad,Male,52,Home & Kitchen,Pressure Cooker,1,1899,10,1709.1,1709.1,868.74,840.36,EMI,Yes,5
ORD-1625,2023-10-04,Delhi,Female,29,Sports & Fitness,Yoga Mat,1,799,10,719.1,719.1,399.39,319.71,Credit Card,No,5
ORD-1626,2024-05-28,Ahmedabad,Female,56,Electronics,Tablet,1,24999,10,22499.1,22499.1,14482.34,8016.76,EMI,No,2
ORD-1627,2023-03-08,Kolkata,Female,56,Clothing,Jacket,4,2499,20,1999.2,7996.8,1466.99,2128.84,EMI,No,1
ORD-1628,2024-02-25,Hyderabad,Male,49,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,936.69,867.36,Cash,No,2
ORD-1629,2023-08-27,Hyderabad,Male,57,Clothing,Dress,2,1599,15,1359.15,2718.3,787.01,1144.28,Cash,No,1
ORD-1630,2023-09-28,Ahmedabad,Male,50,Clothing,Jacket,2,2499,25,1874.25,3748.5,1137.7,1473.1,Cash,No,5
ORD-1631,2023-06-25,Bangalore,Male,58,Electronics,Smartphone,1,18999,15,16149.15,16149.15,8758.24,7390.91,UPI,No,5
ORD-1632,2023-03-27,Delhi,Male,46,Clothing,Dress,4,1599,25,1199.25,4797.0,1007.64,766.44,Credit Card,No,5
ORD-1633,2024-05-30,Delhi,Female,34,Sports & Fitness,Running Shoes,1,2999,25,2249.25,2249.25,1654.38,594.87,UPI,No,2
ORD-1634,2023-05-04,Chennai,Female,50,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,552.08,247.12,UPI,No,1
ORD-1635,2023-06-26,Kolkata,Female,38,Electronics,Smartphone,1,18999,10,17099.1,17099.1,10601.8,6497.3,Cash,No,2
ORD-1636,2023-07-13,Kolkata,Male,59,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,203.45,195.55,Credit Card,No,5
ORD-1637,2024-05-26,Kolkata,Male,47,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1709.37,1139.68,Cash,No,4
ORD-1638,2023-02-21,Delhi,Female,23,Groceries,Rice (5kg),3,349,20,279.2,837.6,173.06,318.42,EMI,No,3
ORD-1639,2024-03-13,Bangalore,Female,36,Electronics,Smartwatch,1,8999,20,7199.2,7199.2,5205.61,1993.59,EMI,No,3
ORD-1640,2024-01-22,Mumbai,Female,62,Groceries,Rice (5kg),4,349,15,296.65,1186.6,169.73,507.68,UPI,No,4
ORD-1641,2024-01-28,Kolkata,Male,35,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1106.02,543.23,Cash,No,2
ORD-1642,2023-03-08,Delhi,Female,27,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1067.55,736.5,Debit Card,No,3
ORD-1643,2023-09-06,Mumbai,Male,35,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,558.78,240.42,EMI,No,5
ORD-1644,2023-08-22,Hyderabad,Female,48,Sports & Fitness,Yoga Mat,1,799,15,679.15,679.15,381.52,297.63,Debit Card,No,5
ORD-1645,2024-03-31,Delhi,Male,37,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,159.96,139.04,Credit Card,No,1
ORD-1646,2023-09-12,Chennai,Female,24,Groceries,Atta (10kg),2,399,25,299.25,598.5,259.24,80.02,Debit Card,No,4
ORD-1647,2023-01-01,Pune,Male,43,Groceries,Cooking Oil,1,189,5,179.55,179.55,119.76,59.79,UPI,No,1
ORD-1648,2023-06-19,Delhi,Male,45,Groceries,Biscuits Pack,4,79,10,71.1,284.4,37.84,133.04,UPI,No,2
ORD-1649,2023-10-24,Delhi,Female,65,Groceries,Rice (5kg),4,349,20,279.2,1116.8,185.11,376.36,Cash,No,1
ORD-1650,2024-06-12,Mumbai,Female,47,Clothing,Dress,1,1599,20,1279.2,1279.2,894.39,384.81,EMI,No,3
ORD-1651,2023-03-23,Delhi,Male,38,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,552.84,296.31,EMI,No,4
ORD-1652,2024-01-21,Kolkata,Female,37,Groceries,Atta (10kg),2,399,15,339.15,678.3,235.32,207.66,EMI,No,3
ORD-1653,2023-04-03,Mumbai,Male,25,Groceries,Biscuits Pack,3,79,20,63.2,189.6,51.02,36.54,EMI,No,5
ORD-1654,2023-07-04,Kolkata,Male,40,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,4493.01,3606.09,Credit Card,No,1
ORD-1655,2024-03-08,Kolkata,Male,44,Electronics,Laptop,1,54999,20,43999.2,43999.2,30665.43,13333.77,UPI,No,2
ORD-1656,2023-04-13,Mumbai,Female,49,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,154.14,114.96,Credit Card,Yes,5
ORD-1657,2023-11-05,Hyderabad,Female,42,Clothing,Dress,3,1599,20,1279.2,3837.6,776.77,1507.29,UPI,No,5
ORD-1658,2024-03-21,Kolkata,Female,28,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,689.54,584.61,Credit Card,No,3
ORD-1659,2023-11-19,Pune,Male,54,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,600.65,248.5,Cash,No,3
ORD-1660,2023-11-23,Chennai,Female,34,Clothing,Jeans,1,1299,20,1039.2,1039.2,695.0,344.2,Cash,No,2
ORD-1661,2023-07-08,Delhi,Female,58,Home & Kitchen,Bed Sheet Set,1,999,25,749.25,749.25,507.33,241.92,UPI,No,3
ORD-1662,2023-08-23,Kolkata,Male,29,Electronics,Smartphone,1,18999,25,14249.25,14249.25,12090.64,2158.61,Credit Card,No,3
ORD-1663,2023-07-05,Ahmedabad,Female,43,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,882.6,391.55,Debit Card,No,5
ORD-1664,2023-03-10,Hyderabad,Male,23,Home & Kitchen,Pressure Cooker,1,1899,0,1899.0,1899.0,884.58,1014.42,UPI,No,5
ORD-1665,2023-09-15,Mumbai,Male,52,Sports & Fitness,Skipping Rope,1,299,25,224.25,224.25,157.77,66.48,Credit Card,No,5
ORD-1666,2024-06-12,Bangalore,Male,23,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,822.81,301.44,Debit Card,No,3
ORD-1667,2024-03-30,Kolkata,Female,28,Electronics,Headphones,1,2999,15,2549.15,2549.15,1430.47,1118.68,Cash,No,1
ORD-1668,2023-06-18,Ahmedabad,Female,32,Electronics,Laptop,1,54999,20,43999.2,43999.2,27513.01,16486.19,Cash,No,5
ORD-1669,2024-01-31,Bangalore,Female,34,Sports & Fitness,Yoga Mat,1,799,15,679.15,679.15,448.1,231.05,EMI,No,2
ORD-1670,2023-05-07,Hyderabad,Female,35,Sports & Fitness,Dumbbells,1,2199,20,1759.2,1759.2,1132.18,627.02,Credit Card,Yes,4
ORD-1671,2023-09-18,Bangalore,Male,22,Groceries,Biscuits Pack,4,79,10,71.1,284.4,40.9,120.8,Credit Card,No,2
ORD-1672,2023-06-07,Ahmedabad,Male,46,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,572.38,226.82,Cash,No,4
ORD-1673,2023-07-31,Mumbai,Male,53,Clothing,Dress,2,1599,25,1199.25,2398.5,876.02,646.46,EMI,No,2
ORD-1674,2023-03-16,Mumbai,Male,56,Home & Kitchen,Bed Sheet Set,1,999,25,749.25,749.25,452.07,297.18,Cash,No,1
ORD-1675,2023-09-19,Chennai,Female,64,Groceries,Cooking Oil,4,189,0,189.0,756.0,108.07,323.72,EMI,No,2
ORD-1676,2023-10-01,Hyderabad,Male,20,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1362.4,616.7,Credit Card,No,4
ORD-1677,2024-03-27,Delhi,Female,40,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,220.58,138.52,Debit Card,No,3
ORD-1678,2024-01-04,Chennai,Female,62,Groceries,Biscuits Pack,1,79,15,67.15,67.15,48.6,18.55,Credit Card,No,5
ORD-1679,2023-08-11,Pune,Male,59,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,180.79,218.21,EMI,No,5
ORD-1680,2024-04-12,Kolkata,Female,55,Sports & Fitness,Skipping Rope,1,299,25,224.25,224.25,149.83,74.42,EMI,No,2
ORD-1681,2023-03-04,Delhi,Female,46,Groceries,Biscuits Pack,2,79,15,67.15,134.3,48.78,36.74,Debit Card,No,2
ORD-1682,2023-02-07,Kolkata,Female,29,Electronics,Tablet,1,24999,20,19999.2,19999.2,14987.9,5011.3,UPI,No,2
ORD-1683,2023-08-20,Chennai,Male,27,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1108.03,791.02,Credit Card,No,5
ORD-1684,2024-05-26,Chennai,Male,51,Electronics,Smartwatch,1,8999,5,8549.05,8549.05,5748.02,2801.03,EMI,No,5
ORD-1685,2023-08-06,Mumbai,Male,32,Clothing,Jeans,1,1299,0,1299.0,1299.0,796.6,502.4,Debit Card,No,1
ORD-1686,2023-03-06,Delhi,Male,19,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,1073.05,626.1,EMI,No,5
ORD-1687,2024-05-07,Hyderabad,Male,41,Home & Kitchen,Pressure Cooker,1,1899,0,1899.0,1899.0,1062.58,836.42,Cash,No,3
ORD-1688,2023-03-05,Delhi,Male,48,Clothing,Shoes,3,1999,10,1799.1,5397.3,1159.37,1919.19,UPI,No,5
ORD-1689,2023-05-22,Pune,Male,20,Clothing,Dress,4,1599,10,1439.1,5756.4,996.61,1769.96,Credit Card,No,1
